person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_to_income_ratio,emp_to_age_ratio,high_risk_indicator
0.2926829268292683,1.0,0.0,0.5652173913043478,0.28378114383180686,0,0.07,0,3,1,0,0,1,0,0,0,0,1,0.16465532959837273,0.0,0
0.14634146341463414,1.0,0.20689655172413793,1.0,0.0,0,0.13,0,4,0,0,1,0,0,0,0,1,0,0.29464637928129855,0.18965517241379312,0
0.24390243902439024,0.9102119913089436,0.6206896551724138,0.855072463768116,0.0,0,0.23,0,4,0,0,0,1,0,0,0,1,0,0.27616056875763917,0.5251989389920424,0
0.1951219512195122,0.05872335427799636,0.13793103448275862,0.036231884057971016,0.7490450698808627,0,0.15,1,3,4,0,1,0,0,0,0,0,1,0.16855939412384993,0.1213793103448276,1
0.04878048780487805,0.9322332491631922,0.0,0.855072463768116,0.0,0,0.23,0,4,0,0,0,1,0,0,0,0,1,0.2696378213056582,0.0,0
0.0975609756097561,1.0,0.41379310344827586,0.3333333333333333,0.28378114383180686,0,0.04,0,2,1,0,1,0,0,0,0,0,1,0.09532676976747895,0.39580209895052476,0
0.2926829268292683,1.0,0.0,0.2753623188405797,0.28378114383180686,1,0.04,0,4,1,0,0,0,1,0,0,0,0,0.07799462980975551,0.0,0
0.24390243902439024,1.0,0.6206896551724138,0.7101449275362319,0.6215438780876763,1,0.1,0,2,3,0,0,0,0,0,1,0,0,0.20798567949268132,0.5251989389920424,1
0.0975609756097561,0.48446767279347,0.41379310344827586,0.8289855072463768,0.6215438780876763,1,0.42,0,3,3,0,0,1,1,0,0,0,0,0.4965350081000518,0.39580209895052476,1
0.0975609756097561,0.05872335427799636,0.4827586206896552,0.028985507246376812,0.6215438780876763,0,0.13,1,3,3,0,0,0,1,0,0,0,0,0.14324147068060541,0.4617691154422789,1
0.2926829268292683,1.0,0.6896551724137931,0.7971014492753623,0.28378114383180686,0,0.11,0,3,1,0,1,0,0,1,0,0,0,0.2339838894292665,0.561941251596424,0
0.24390243902439024,1.0,0.6206896551724138,0.5652173913043478,0.6215438780876763,0,0.08,1,2,3,0,0,0,0,1,0,0,0,0.16465532959837273,0.5251989389920424,1
0.1951219512195122,1.0,0.6206896551724138,0.263768115942029,0.0,0,0.04,0,2,0,0,0,0,1,0,0,0,0,0.0745282018182108,0.5462068965517242,0
0.24390243902439024,1.0,0.13793103448275862,0.7101449275362319,0.47482067701132635,0,0.1,0,4,2,0,0,1,0,0,1,0,0,0.20798567949268132,0.116710875331565,0
0.24390243902439024,0.05872335427799636,0.0,0.07246376811594203,0.47482067701132635,1,0.25,0,3,2,0,1,0,0,0,1,0,0,0.29514901134007254,0.0,0
0.0975609756097561,0.3886752011274884,0.41379310344827586,0.7971014492753623,0.0,1,0.49,0,2,0,0,0,1,0,0,1,0,0,0.5888280320004295,0.39580209895052476,0
0.04878048780487805,0.05872335427799636,0.41379310344827586,0.07246376811594203,0.47482067701132635,1,0.25,1,3,2,0,1,0,1,0,0,0,0,0.29514901134007254,0.41379310344827586,0
0.14634146341463414,0.44776557636972225,0.13793103448275862,0.7971014492753623,0.0,1,0.43,0,2,0,0,0,1,1,0,0,0,0,0.5148306855245327,0.12643678160919541,0
0.2926829268292683,0.5945739620647131,0.13793103448275862,0.7971014492753623,0.0,1,0.33,0,3,0,0,0,1,0,0,0,0,1,0.3916549783472634,0.1123882503192848,0
0.2926829268292683,0.05872335427799636,0.13793103448275862,0.16231884057971013,0.0,1,0.51,0,3,0,0,1,0,1,0,0,0,0,0.6090912620363046,0.1123882503192848,0
0.0975609756097561,0.6165952199189618,0.41379310344827586,0.7971014492753623,0.28378114383180686,1,0.32,0,3,1,0,0,1,0,0,0,0,1,0.37800766988160006,0.39580209895052476,0
0.04878048780487805,0.05872335427799636,0.0,0.1072463768115942,0.47482067701132635,1,0.35,1,4,2,0,1,0,0,0,0,1,0,0.4166750438676462,0.0,0
0.0975609756097561,0.05872335427799636,0.41379310344827586,0.12318840579710146,0.0,1,0.4,0,2,0,0,1,0,0,0,0,0,0,0.47237447544278416,0.39580209895052476,0
0.1951219512195122,0.579922485172353,0.0,0.7971014492753623,0.6215438780876763,1,0.34,1,4,3,0,0,1,0,0,0,0,1,0.40128151215839236,0.0,1
0.1951219512195122,1.0,0.13793103448275862,0.5072463768115942,0.47482067701132635,0,0.07,1,3,2,0,0,1,1,0,0,0,0,0.1473231896406493,0.1213793103448276,0
1.0,1.0,0.27586206896551724,0.1246376811594203,0.47482067701132635,0,0.02,0,3,2,0,0,1,0,0,0,0,1,0.03293106591967454,0.14624013294557542,0
0.24390243902439024,0.7046802513359564,0.3448275862068966,0.7971014492753623,0.28378114383180686,0,0.28,0,3,1,0,0,1,0,0,0,0,0,0.33160682109834466,0.2917771883289125,0
0.2926829268292683,0.7780844441834518,0.6896551724137931,0.7971014492753623,0.0,0,0.25,0,2,0,0,0,1,1,0,0,0,0,0.3006729219095077,0.561941251596424,0
0.2926829268292683,0.05872335427799636,0.0,0.06376811594202898,0.0,1,0.23,0,4,0,0,1,0,0,0,0,0,0,0.2647675032081791,0.0,0
0.0975609756097561,0.7634036056139527,0.41379310344827586,0.7971014492753623,0.28378114383180686,1,0.26,0,4,1,0,0,1,1,0,0,0,0,0.3064014217592923,0.39580209895052476,0
0.14634146341463414,1.0,0.4827586206896552,0.7971014492753623,0.28378114383180686,0,0.19,0,2,1,0,0,1,0,0,0,0,0,0.2339838894292665,0.442528735632184,0
0.1951219512195122,0.47712725350872043,0.13793103448275862,0.7855072463768116,0.0,1,0.4,0,2,0,0,0,1,0,1,0,0,0,0.47743806013143314,0.1213793103448276,0
0.04878048780487805,0.05872335427799636,0.3448275862068966,0.07971014492753623,0.7490450698808627,1,0.27,1,3,4,0,0,0,0,0,0,0,0,0.32046693478331706,0.3448275862068966,1
0.0975609756097561,0.48446767279347,0.27586206896551724,0.782608695652174,0.47482067701132635,1,0.39,1,3,2,0,0,1,1,0,0,0,0,0.4687576292366064,0.2638680659670165,0
0.0975609756097561,1.0,0.41379310344827586,0.7101449275362319,0.28378114383180686,0,0.1,0,2,1,0,1,0,0,0,0,1,0,0.20798567949268132,0.39580209895052476,0
0.2926829268292683,0.5079570145046685,0.3448275862068966,0.7695652173913043,0.6215438780876763,1,0.37,1,2,3,0,0,1,0,0,0,0,1,0.4404157851947542,0.280970625798212,1
0.1951219512195122,0.579893123495214,0.3448275862068966,0.7681159420289855,0.47482067701132635,1,0.33,1,2,2,0,0,1,0,0,0,1,0,0.38665957800240214,0.303448275862069,0
0.1951219512195122,0.5094177579423337,0.0,0.7681159420289855,0.6215438780876763,1,0.37,0,3,3,0,0,1,0,0,0,0,1,0.4383703853195061,0.0,1
0.14634146341463414,0.42941452815784836,0.4827586206896552,0.7391304347826086,0.28378114383180686,1,0.42,0,2,1,0,0,1,0,0,1,0,0,0.49688222533584486,0.442528735632184,0
0.14634146341463414,0.8514886370309472,0.06896551724137931,0.7275362318840579,0.28378114383180686,0,0.21,0,3,1,0,0,1,1,0,0,0,0,0.2505894660799622,0.06321839080459771,0
0.1951219512195122,0.061365905220506195,0.13793103448275862,0.03188405797101449,0.47482067701132635,0,0.13,0,3,2,0,1,0,0,0,1,0,0,0.14864918248401685,0.1213793103448276,0
0.0975609756097561,0.41106347994597453,0.0,0.7239130434782609,0.28378114383180686,1,0.42,0,3,1,0,0,1,0,0,0,0,1,0.5073132097944616,0.0,0
0.24390243902439024,1.0,0.20689655172413793,0.5652173913043478,0.47482067701132635,0,0.09,1,4,2,0,0,0,0,0,1,0,0,0.16465532959837273,0.17506631299734748,0
0.1951219512195122,1.0,0.5517241379310345,0.5652173913043478,0.28378114383180686,0,0.09,0,4,1,0,1,0,0,1,0,0,0,0.16465532959837273,0.4855172413793104,0
0.2926829268292683,1.0,0.6896551724137931,0.6115942028985507,0.28378114383180686,0,0.09,0,3,1,0,0,0,0,1,0,0,0,0.17852104156455145,0.561941251596424,0
0.24390243902439024,1.0,0.41379310344827586,0.33043478260869563,0.6215438780876763,1,0.05,1,3,3,0,0,0,0,0,0,0,0,0.09446016276959278,0.35013262599469497,1
0.2926829268292683,1.0,0.0,0.7101449275362319,0.47482067701132635,0,0.11,1,2,2,0,0,0,0,0,1,0,0,0.20798567949268132,0.0,0
0.24390243902439024,1.0,0.3448275862068966,1.0,0.47482067701132635,0,0.15,0,4,2,0,0,0,0,0,1,0,0,0.29464637928129855,0.2917771883289125,0
0.14634146341463414,0.579893123495214,0.4827586206896552,0.7188405797101449,0.28378114383180686,1,0.3,0,3,1,0,0,1,1,0,0,0,0,0.3617687038702485,0.442528735632184,0
0.0975609756097561,0.06312760584884608,0.27586206896551724,0.043478260869565216,0.0,1,0.16,0,4,0,0,0,0,0,0,0,1,0,0.18423239435062033,0.2638680659670165,0
0.24390243902439024,0.06312760584884608,0.20689655172413793,0.036231884057971016,0.47482067701132635,0,0.14,0,3,2,0,1,0,0,0,0,1,0,0.16012008630943508,0.17506631299734748,0
0.04878048780487805,0.2826061424628575,0.20689655172413793,0.7101449275362319,0.47482067701132635,1,0.59,1,3,2,0,0,1,1,0,0,0,0,0.7061929448892189,0.20689655172413793,0
0.1951219512195122,0.27159551353573314,0.13793103448275862,0.7101449275362319,0.6215438780876763,1,0.61,0,3,3,0,0,1,0,1,0,0,0,0.7323463234819535,0.1213793103448276,1
0.24390243902439024,0.06471313641435199,0.0,0.07246376811594203,0.47482067701132635,1,0.23,1,4,2,0,1,0,0,0,0,0,0,0.275804979945234,0.0,0
0.1951219512195122,0.06577015679135592,0.06896551724137931,0.09130434782608696,0.28378114383180686,1,0.28,0,3,1,0,0,0,0,1,0,0,0,0.3335947469390734,0.0606896551724138,0
0.2926829268292683,1.0,0.27586206896551724,0.5652173913043478,0.28378114383180686,0,0.09,0,4,1,0,0,0,0,1,0,0,0,0.16465532959837273,0.2247765006385696,0
0.24390243902439024,1.0,0.0,0.855072463768116,0.7490450698808627,0,0.13,1,2,4,0,0,0,0,1,0,0,0,0.25131602938698994,0.0,1
0.2926829268292683,1.0,0.41379310344827586,1.0,0.28378114383180686,1,0.16,0,2,1,0,0,0,1,0,0,0,0,0.29464637928129855,0.3371647509578544,0
0.1951219512195122,1.0,0.0,0.15942028985507245,0.28378114383180686,0,0.03,0,4,1,0,0,1,0,0,1,0,0,0.043330349894308604,0.0,0
0.1951219512195122,0.06577015679135592,0.0,0.11594202898550725,0.28378114383180686,1,0.35,0,4,1,0,0,0,0,0,0,0,0,0.4132993207418803,0.0,0
0.14634146341463414,0.06603441188560691,0.0,0.05507246376811594,0.47482067701132635,1,0.18,1,2,2,0,1,0,0,0,0,0,0,0.21575873616624208,0.0,0
0.0975609756097561,0.2789359328204827,0.41379310344827586,0.7101449275362319,0.6215438780876763,1,0.6,1,2,3,0,0,1,0,0,1,0,0,0.714703171256696,0.39580209895052476,1
0.2926829268292683,0.32297844852898,0.13793103448275862,0.7101449275362319,0.28378114383180686,1,0.52,0,4,1,0,0,1,1,0,0,0,0,0.6242820161022514,0.1123882503192848,0
0.24390243902439024,0.06603441188560691,0.06896551724137931,0.08985507246376812,0.6215438780876763,1,0.28,0,3,3,0,1,0,0,0,1,0,0,0.327971139238794,0.0583554376657825,1
0.0975609756097561,0.06603441188560691,0.06896551724137931,0.12318840579710146,0.28378114383180686,1,0.37,0,3,1,0,1,0,1,0,0,0,0,0.43550802551665624,0.06596701649175413,0
0.24390243902439024,0.28157848376299255,0.06896551724137931,0.7101449275362319,0.7490450698808627,1,0.59,1,3,4,0,0,1,1,0,0,0,0,0.7085555573085185,0.0583554376657825,1
0.04878048780487805,0.33031886781372954,0.27586206896551724,0.7101449275362319,0.28378114383180686,1,0.51,0,2,1,0,0,1,1,0,0,0,0,0.611364708223045,0.27586206896551724,0
0.24390243902439024,1.0,0.0,0.7101449275362319,0.8729123659809079,0,0.11,0,2,5,0,0,0,0,0,0,0,1,0.20798567949268132,0.0,1
0.2926829268292683,1.0,0.06896551724137931,0.07246376811594203,0.0,0,0.01,0,4,0,0,0,1,1,0,0,0,0,0.017332139957723446,0.0561941251596424,0
0.14634146341463414,1.0,0.5517241379310345,0.2028985507246377,0.0,0,0.03,0,2,0,0,0,1,0,0,0,0,0,0.05632945486260119,0.5057471264367817,0
0.2926829268292683,1.0,0.13793103448275862,0.7101449275362319,0.28378114383180686,0,0.11,0,2,1,0,0,0,0,0,0,0,1,0.20798567949268132,0.1123882503192848,0
0.0975609756097561,0.3337248223618533,0.3448275862068966,0.7101449275362319,0.28378114383180686,1,0.51,0,3,1,0,0,1,0,0,0,1,0,0.6055484725549696,0.32983508245877063,0
0.14634146341463414,0.3376592870984791,0.06896551724137931,0.7101449275362319,0.0,1,0.5,0,3,0,0,0,1,0,0,0,0,0,0.5989640926590069,0.06321839080459771,0
0.24390243902439024,0.3376592870984791,0.27586206896551724,0.7101449275362319,0.0,1,0.5,0,2,0,0,0,1,0,1,0,0,0,0.5989640926590069,0.23342175066313,0
0.1951219512195122,0.2936167713899818,0.13793103448275862,0.7101449275362319,0.6215438780876763,1,0.57,0,2,3,0,0,1,0,0,0,0,0,0.6818227512005344,0.1213793103448276,1
0.14634146341463414,0.3376592870984791,0.06896551724137931,0.7101449275362319,0.28378114383180686,1,0.5,0,4,1,0,0,1,0,0,0,0,1,0.5989640926590069,0.06321839080459771,0
0.0975609756097561,0.33768864877561805,0.0,0.7101449275362319,0.28378114383180686,1,0.5,0,2,1,0,0,1,0,0,0,0,1,0.5989154861345177,0.0,0
0.0975609756097561,0.33768864877561805,0.20689655172413793,0.7101449275362319,0.47482067701132635,1,0.5,0,3,2,0,0,1,0,0,0,0,1,0.5989154861345177,0.19790104947526238,0
0.0975609756097561,0.3523401256679782,0.13793103448275862,0.7101449275362319,0.28378114383180686,1,0.48,0,4,1,0,0,1,1,0,0,0,0,0.5755937017883196,0.13193403298350825,0
0.14634146341463414,0.0675318574196958,0.20689655172413793,0.1289855072463768,0.0,1,0.38,0,4,0,0,1,0,0,0,0,0,0,0.4470565519995397,0.18965517241379312,0
0.1951219512195122,1.0,0.06896551724137931,0.7101449275362319,0.28378114383180686,0,0.11,0,2,1,0,0,0,1,0,0,0,0,0.20798567949268132,0.0606896551724138,0
0.14634146341463414,1.0,0.3448275862068966,0.5942028985507246,0.0,0,0.1,0,3,0,0,0,0,0,0,0,0,0,0.17332139957723441,0.3160919540229885,0
0.24390243902439024,1.0,0.13793103448275862,0.7101449275362319,0.6215438780876763,0,0.12,0,3,3,0,0,0,1,0,0,0,0,0.20798567949268132,0.116710875331565,1
0.2926829268292683,1.0,0.6896551724137931,0.5652173913043478,0.47482067701132635,0,0.09,1,2,2,0,0,0,1,0,0,0,0,0.16465532959837273,0.561941251596424,0
0.14634146341463414,1.0,0.4827586206896552,1.0,0.47482067701132635,0,0.16,1,3,2,0,0,0,0,0,1,0,0,0.29464637928129855,0.442528735632184,0
0.2926829268292683,1.0,0.7586206896551724,0.3333333333333333,0.0,0,0.06,0,2,0,0,0,0,1,0,0,0,0,0.09532676976747895,0.6181353767560664,0
0.14634146341463414,0.3523401256679782,0.06896551724137931,0.7101449275362319,0.47482067701132635,1,0.48,0,2,2,0,0,1,0,0,0,1,0,0.5755937017883196,0.06321839080459771,0
0.2926829268292683,0.3082976099594809,0.13793103448275862,0.7101449275362319,0.6215438780876763,1,0.54,0,4,3,0,0,1,0,0,0,0,0,0.6518014981057779,0.1123882503192848,1
0.0975609756097561,0.3596805449527277,0.3448275862068966,0.7101449275362319,0.47482067701132635,1,0.47,1,4,2,0,0,1,1,0,0,0,0,0.5645699325096935,0.32983508245877063,0
0.2926829268292683,0.31563802924423046,0.0,0.7101449275362319,0.6215438780876763,1,0.53,1,2,3,0,0,1,0,1,0,0,0,0.6377489966571687,0.0,1
0.14634146341463414,0.31563802924423046,0.06896551724137931,0.7101449275362319,0.7490450698808627,1,0.53,0,2,4,0,0,1,0,0,0,0,1,0.6377489966571687,0.06321839080459771,1
0.14634146341463414,0.0675318574196958,0.13793103448275862,0.02608695652173913,0.28378114383180686,0,0.11,0,4,1,0,0,0,1,0,0,0,0,0.12022517664129222,0.12643678160919541,0
0.04878048780487805,0.0675318574196958,0.0,0.11594202898550725,0.47482067701132635,1,0.34,0,4,2,0,1,0,0,0,0,0,1,0.4056272227287759,0.0,0
0.0975609756097561,1.0,0.41379310344827586,0.4492753623188406,0.28378114383180686,0,0.08,0,4,1,0,0,0,0,0,0,0,1,0.12999104968292582,0.39580209895052476,0
0.2926829268292683,1.0,0.6896551724137931,0.6231884057971014,0.28378114383180686,0,0.1,0,4,1,0,1,0,0,0,0,1,0,0.18198746955609615,0.561941251596424,0
0.2926829268292683,0.32297844852898,0.3448275862068966,0.7101449275362319,0.8729123659809079,1,0.52,0,2,5,0,0,1,0,0,0,0,1,0.6242820161022514,0.280970625798212,1
0.0975609756097561,0.3743320218450878,0.41379310344827586,0.7101449275362319,0.28378114383180686,1,0.45,0,4,1,0,0,1,1,0,0,0,0,0.5437651637816558,0.39580209895052476,0
0.1951219512195122,0.3743613835222268,0.27586206896551724,0.7101449275362319,0.6215438780876763,1,0.45,1,4,3,0,0,1,0,1,0,0,0,0.5437249869646551,0.2427586206896552,1
