Target_Default,Risc_Tinar_Scor_Mic,Istoric_Bancar_Encoded,Varsta_Normalized,Venit_Anual_Normalized,Scor_Credit_Normalized,Raport_Venit_Varsta_Normalized,Scor_Ponderat_Venit_Normalized
0,0,2,0.4932330827067669,0.4211787698004526,0.7741347905282332,0.1260709904040182,0.3916406657596187
0,0,2,0.45714285714285713,0.49728450936021396,0.994535519125683,0.15691196647483766,0.5421419790497354
0,0,2,0.48120300751879697,0.8383665912363711,0.5482695810564663,0.25129387740603604,0.6215357123341982
0,0,0,0.324812030075188,0.5607488171158198,0.6338797814207651,0.22341036165741812,0.45525419592886307
1,1,1,0.07218045112781955,0.44841596379345816,0.08743169398907104,0.3535872496807912,0.17752698251666163
0,0,1,0.0962406015037594,0.5027772063361449,0.48477468915815325,0.36079105529433897,0.35260382746224966
1,0,1,0.08421052631578947,0.03862373997119934,0.47358834244080145,0.05901836596765843,0.03306636712291034
0,0,2,0.13233082706766916,0.5419666735239662,0.6466302367941712,0.34480840768811727,0.44570718682952276
1,0,2,0.3969924812030075,0.6520777617774121,0.47176684881602915,0.22573016727237813,0.44884779283175885
0,0,2,0.3849624060150376,0.1893231845299321,0.5355191256830601,0.07262010524662102,0.14620757693669434
0,0,2,0.5654135338345865,0.728790372351368,0.5683060109289617,0.19366591598648694,0.5523490390039805
1,0,1,0.649624060150376,0.5631248714256326,0.3296903460837887,0.13394779474483862,0.3284321259680633
0,0,1,0.2646616541353383,0.4080641843242131,0.6612021857923497,0.1882717549573562,0.3439919129174004
0,0,2,0.27669172932330827,0.6236679695535898,0.5143198972973337,0.2730231515975711,0.44930405286989467
1,0,2,0.4330827067669173,0.9606150997737091,0.5143198972973337,0.30977980660854304,0.6872981468247263
0,0,0,0.40902255639097745,0.5309092779263526,0.9963570127504554,0.18129965497152528,0.5773752686275239
0,0,2,0.5172932330827068,0.5445587327710347,0.7413479052823315,0.15591169227351123,0.48666641882115524
0,0,1,0.4691729323308271,0.39899197695947336,0.7522768670309654,0.12443579730261485,0.36527295151318423
0,0,2,0.25263157894736843,0.3186689981485291,0.6211293260473588,0.15440537232555485,0.2616764428413774
0,0,2,0.31278195488721805,0.6643077556058424,0.3989071038251366,0.2690358722451983,0.42140694078879254
1,0,2,0.40902255639097745,0.317383254474388,0.29508196721311475,0.11121742390147632,0.17609130828247307
0,0,1,0.0,0.5082184735651101,0.3989071038251366,0.533705646857626,0.32315251755731783
1,0,0,0.40902255639097745,0.3952273194815881,0.4899817850637523,0.13676693614860433,0.2803752763622999
1,0,1,0.4330827067669173,0.5027772063361449,0.726775956284153,0.1650765099284192,0.445259792413582
1,0,2,0.5533834586466165,0.5621374202838922,0.3296903460837887,0.152510244794341,0.32785605981027843
1,0,2,0.15639097744360902,0.7069327298909689,0.5143198972973337,0.4123104453229072,0.508116013018999
0,0,1,0.02406015037593985,0.3885723102242337,0.4134790528233151,0.37656841926576184,0.2523092548092218
0,0,1,0.0,0.4379757251594322,0.453551912568306,0.4671033139716944,0.2975006194058544
0,0,0,0.0481203007518797,0.29214153466364945,0.8014571948998178,0.26601159666280355,0.2848038847538333
0,0,2,0.3007518796992481,0.4020983336761983,0.9690346083788707,0.17160639500739486,0.4364190681690762
0,0,0,0.649624060150376,0.5711170541040939,0.3551912568306011,0.13584228927743375,0.34401871017370067
0,0,1,0.15639097744360902,0.6492182678461222,0.48477468915815325,0.38053560266038494,0.45315783391405084
1,0,2,0.45714285714285713,0.30378522937667146,0.12568306010928962,0.09793916259092196,0.1260588846003853
0,0,2,0.31278195488721805,0.6723925118288419,0.7249544626593807,0.27217186249290576,0.5881550138939033
0,0,0,0.0962406015037594,0.7723719399300556,0.3679417122040073,0.5377605891202442,0.4720162041062678
1,0,2,0.16842105263157894,0.5785435095659329,0.5143198972973337,0.33042906554875956,0.4174315304271372
0,0,2,0.16842105263157894,0.8795823904546389,0.8579234972677595,0.49098747718619745,0.8478297715521426
1,0,2,0.3007518796992481,0.3343139271754783,0.36065573770491804,0.14470208906546733,0.2033291474056189
0,0,0,0.4932330827067669,0.2374408557909895,0.7741347905282332,0.07292050679313364,0.23007522942967507
0,0,1,0.1443609022556391,0.1275766303229788,0.8943533697632058,0.09701124690148759,0.1494629570348162
1,0,1,0.6015037593984962,0.8012548858259617,0.2568306010928962,0.20257456478177172,0.4249774880591276
0,0,2,0.37293233082706767,0.6281114996914215,0.5683060109289617,0.22727592068522648,0.47761792851220586
1,0,1,0.45714285714285713,0.48206130425838306,0.2987249544626594,0.1522723880276659,0.26971198937690893
0,0,1,0.5774436090225564,0.5510903106356717,0.5701275045537341,0.14452721788117104,0.4212032541949309
1,0,0,0.6135338345864662,0.261962559144209,0.03642987249544627,0.06600348847811578,0.08748026696454704
1,0,2,0.37293233082706767,0.9966364945484468,0.14754098360655737,0.3556363968282921,0.45169858176643823
0,1,2,0.03609022556390978,0.5200781732153877,0.23679417122040072,0.4647208277420657,0.2666815540312779
0,0,1,0.34887218045112783,0.5159946513063156,0.5537340619307832,0.19694307104800846,0.3886892623593612
0,0,2,0.4330827067669173,0.6427998354248097,0.6739526411657559,0.20933177217160687,0.538820042451445
0,0,1,0.2646616541353383,0.5924501131454433,0.697632058287796,0.26694521208005995,0.5083850710838392
1,0,2,0.45714285714285713,0.5395494754165809,0.5143198972973337,0.16979306636634361,0.3898890794172231
0,0,2,0.5293233082706766,0.3308784200781732,0.7723132969034608,0.09430718570538095,0.311748351307539
1,1,2,0.16842105263157894,0.5904854968113556,0.29143897996357016,0.33679829765013874,0.3275145694486826
1,0,1,0.5052631578947369,0.8806624151409175,0.3224043715846995,0.254393271470279,0.5090564995447711
0,0,2,0.3368421052631579,0.7702736062538572,0.8907103825136612,0.29593031056935337,0.7640063445124136
0,0,1,0.42105263157894735,0.8212404854968114,0.5938069216757741,0.27105742589904475,0.636143335879156
1,0,2,0.1443609022556391,0.3883254474387986,0.5245901639344263,0.2453523631988984,0.28622533698048813
0,0,2,0.37293233082706767,0.28990948364534047,0.6429872495446266,0.1094772030458383,0.24458817682097217
1,0,1,0.07218045112781955,0.46761983131042995,0.48477468915815325,0.3672437025470272,0.3284629555052182
1,0,2,0.6015037593984962,0.5049578276074882,0.07650273224043716,0.12820780188474398,0.1971916774807984
0,0,2,0.25263157894736843,0.7185867105533841,0.5143198972973337,0.3294168304242753,0.5163475078737162
1,0,1,0.324812030075188,0.1453198930261263,0.3205828779599271,0.06585083489818533,0.08337085531402816
0,0,2,0.012030075187969926,0.8081567578687513,0.9617486338797814,0.7741646509352959,0.841902225943786
1,0,2,0.4932330827067669,0.5027772063361449,0.8979963570127505,0.1496752442519243,0.5108156121713437
1,0,2,0.5293233082706766,0.4056778440650072,0.3588342440801457,0.11489769148348308,0.2458537234089004
0,0,2,0.6736842105263158,0.2852808064184324,0.9398907103825137,0.06579627155779126,0.3116005422327504
0,0,1,0.6255639097744361,0.1530549269697593,0.9344262295081968,0.03826916799980962,0.17991740257238692
1,1,1,0.06015037593984962,0.6628368648426249,0.03825136612021858,0.528795714074252,0.24395756801675103
1,0,1,0.324812030075188,0.5085784817938696,0.20218579234972678,0.20362374385701135,0.24729977721349955
1,0,2,0.324812030075188,0.22812178564081464,0.10200364298724955,0.09725506859165428,0.08746030625221908
1,0,2,0.5172932330827068,0.22707261880271548,0.11839708561020036,0.06708257411198476,0.09027439242710536
1,0,1,0.5172932330827068,0.4244188438592882,0.1766848816029144,0.1222978744763678,0.19691422357943975
1,0,2,0.22857142857142856,0.836844270726188,0.2604735883424408,0.402672707469853,0.4462184305740228
0,0,2,0.34887218045112783,0.4400946307344168,0.5143198972973337,0.16938146719156646,0.31964166216191847
1,1,2,0.12030075187969924,0.18427278337790579,0.15482695810564662,0.13968909891486356,0.07754912643190043
0,0,2,0.649624060150376,0.44294383871631354,0.6247723132969034,0.10545966846576321,0.35954296705509387
0,0,2,0.324812030075188,0.43738942604402387,0.5336976320582878,0.17662390517471338,0.32430644633699723
0,0,2,0.2887218045112782,0.0,0.4408014571948998,0.012692133374644324,0.005256154573760198
1,0,1,0.45714285714285713,0.4823287389426044,0.056466302367941715,0.1523538941355216,0.18040653982798355
0,0,2,0.3849624060150376,0.4459884797366797,0.7103825136612022,0.1602308951867226,0.3914580876190438
0,0,2,0.0,0.6367208393334705,0.5027322404371585,0.6555482218677215,0.45305352739470534
0,0,2,0.6736842105263158,0.8738634025920593,0.9672131147540983,0.20154511781991247,0.91133058607396
1,0,2,0.31278195488721805,0.7252520057601317,0.5143198972973337,0.29267549338726817,0.5210553707738546
1,0,1,0.6736842105263158,0.4381814441472948,0.6958105646630237,0.10106079568638573,0.3799721198750559
1,0,1,0.6135338345864662,0.2658609339642049,0.122040072859745,0.06696775025800976,0.1082658931557961
1,0,2,0.1443609022556391,1.0,0.3879781420765027,0.5933366299783116,0.6249142874537192
0,0,2,0.48120300751879697,0.5056778440650072,0.6830601092896175,0.15339661020498618,0.43089683729998435
1,0,2,0.02406015037593985,0.49635877391483235,0.3861566484517304,0.4685486889510026,0.3108598001982598
1,0,2,0.45714285714285713,0.48853116642666117,0.14207650273224043,0.1542442088677139,0.21486237213604328
0,0,2,0.06015037593984962,0.5342419255297264,0.692167577413479,0.4333719612597303,0.4579595710742332
1,1,2,0.08421052631578947,0.46379345813618594,0.10382513661202186,0.34927540938320756,0.18986854124369712
1,0,2,0.31278195488721805,0.3754782966467805,0.04553734061930783,0.1570020221744265,0.13425258235478021
0,0,2,0.0962406015037594,0.38099156552149765,0.8123861566484517,0.2808475497430717,0.3678465859571898
1,0,1,0.4330827067669173,0.48675169718164985,0.11839708561020036,0.16001152068468993,0.20523300014745982
1,0,2,0.3849624060150376,0.38170129602962355,0.46083788706739526,0.13828694307172099,0.26223184966190294
1,0,1,0.6015037593984962,0.3468524994857025,0.07832422586520947,0.0885253915365452,0.13211802120476374
1,0,2,0.4932330827067669,0.515387780292121,0.17486338797814208,0.1533231473424995,0.24000366279071217
0,0,2,0.5172932330827068,0.44104093807858463,0.4116575591985428,0.12694855337706845,0.2852235587305286
0,0,2,0.27669172932330827,0.5027772063361449,0.7923497267759563,0.2226997819960855,0.470366276576129
0,0,2,0.16842105263157894,0.0,0.6885245901639344,0.02186418288366463,0.017170104940949976
0,0,2,0.637593984962406,0.7180415552355482,0.3224043715846995,0.17330820491711144,0.4149745513393264
0,0,1,0.37293233082706767,0.7498354248097099,0.7759562841530054,0.26967342751443935,0.6816338990781394
0,0,1,0.37293233082706767,0.0669615305492697,0.5573770491803278,0.031822482704179596,0.06007909931277762
0,0,1,0.27669172932330827,0.4229993828430364,0.48477468915815325,0.18949055417092406,0.29782424791317536
0,0,2,0.48120300751879697,0.41708496194198724,0.48633879781420764,0.1273271950923643,0.29427271023807394
1,0,2,0.6135338345864662,0.2039395186175684,0.012750455373406194,0.05165150773832169,0.060606199348133036
0,0,2,0.5774436090225564,0.3334807652746348,0.9234972677595629,0.08825494503935605,0.3548752293298715
0,0,2,0.5774436090225564,0.2650277720633614,0.8652094717668488,0.07055349033325477,0.2747853537275258
0,0,1,0.6135338345864662,0.8539703764657478,0.5391621129326047,0.21243643502639598,0.6272930304927327
1,1,1,0.13233082706766916,0.6859802509771652,0.29690346083788705,0.42956351763629314,0.3835515122360414
0,0,1,0.45714285714285713,0.7550812590002057,0.8816029143897997,0.2354807195974498,0.744450984350053
1,0,2,0.012030075187969926,0.6419563875745732,0.5143198972973337,0.6248718600830028,0.4622216149631754
0,0,2,0.02406015037593985,0.2612219707879037,0.5143198972973337,0.26789319081142804,0.1932994772338239
1,0,1,0.5774436090225564,0.3855893849002263,0.18761384335154827,0.10172986157445885,0.18154920328064286
0,0,0,0.4330827067669173,0.5941678666940958,0.3806921675774135,0.1939612528234991,0.36917311252128
1,0,2,0.5774436090225564,0.2420798189672907,0.5143198972973337,0.0646193137067616,0.17977890183697603
1,0,2,0.6616541353383458,0.6401666323801687,0.5143198972973337,0.14989677270280896,0.46095746659184195
1,0,2,0.1924812030075188,0.44405472125077144,0.48633879781420764,0.24250223106537347,0.3128196302627354
0,0,2,0.5774436090225564,0.41638551738325447,0.7012750455373407,0.1096935212874667,0.3637209936542401
0,0,1,0.012030075187969926,0.6397551944044435,0.7030965391621129,0.6228945945029563,0.5501625176246853
0,0,0,0.012030075187969926,0.5848899403414936,0.46994535519125685,0.5736107879423591,0.40249810809873465
0,0,2,0.324812030075188,0.4192347253651512,0.5136612021857924,0.16973838064440622,0.30469223949960494
1,0,1,0.637593984962406,0.7319893026126312,0.07103825136612021,0.17666099354448522,0.2884379070893714
0,0,1,0.2646616541353383,0.2710964822053076,0.8834244080145719,0.12983062168468398,0.28465380514801747
1,0,1,0.4330827067669173,0.6202016046081054,0.3989071038251366,0.20218942212765745,0.3936431867975857
0,0,2,0.37293233082706767,0.6155112116848385,0.2331511839708561,0.22288713026222615,0.314784575259745
0,0,2,0.3849624060150376,0.4298189672906809,0.9453551912568307,0.15471155235075737,0.4564761283603548
0,0,1,0.0,0.5605842419255297,0.47176684881602915,0.5833574958431695,0.3868160742618342
0,0,2,0.21654135338345865,0.23611396831927586,0.6648451730418944,0.1295224310683133,0.20646987816230708
0,0,2,0.012030075187969926,0.6835836247685662,0.9890710382513661,0.6622643544869655,0.7305500448741765
1,0,2,0.6255639097744361,0.45545155317835834,0.5143198972973337,0.11199833922597327,0.33048863640560133
1,0,2,0.5172932330827068,0.3859596790783789,0.0273224043715847,0.11153742372777882,0.1328269508539817
1,0,0,0.3007518796992481,0.7092984982513886,0.2331511839708561,0.29353719944769957,0.363470050073942
1,0,2,0.37293233082706767,0.3486011108825345,0.19672131147540983,0.12992000970187081,0.16602197724329093
0,0,1,0.06015037593984962,0.20374408557909895,0.9690346083788707,0.18812635242247247,0.23625943237223335
1,0,2,0.37293233082706767,0.17326681752725775,0.48816029143898,0.06884954313006392,0.1268983822591185
1,0,2,0.649624060150376,0.6181649866282658,0.29326047358834245,0.14699469338565788,0.3437947759322713
1,0,2,0.03609022556390978,0.5027772063361449,0.47176684881602915,0.45065997918685324,0.3476234651147878
1,0,2,0.649624060150376,0.8544846739354043,0.18397085610200364,0.20301272670145362,0.40848962779010217
0,0,2,0.12030075187969924,0.06520263320304465,0.9198542805100182,0.06711104471964685,0.0919565190813182
0,0,1,0.6616541353383458,0.8424912569430159,0.44808743169398907,0.19719951660440693,0.5635237194392139
0,0,2,0.1924812030075188,0.5369059864225468,0.97632058287796,0.28911118535763686,0.5754089014297609
0,0,2,0.44511278195488724,0.47359596790783787,0.23679417122040072,0.152716966797788,0.2424396431723261
0,0,2,0.27669172932330827,0.38139271754782966,0.6411657559198543,0.17217088855040089,0.3164926633154294
0,1,2,0.0481203007518797,0.575601728039498,0.3551912568306011,0.4859139357119722,0.3467111607578385
0,0,1,0.6135338345864662,0.48575396009051636,0.6939890710382514,0.12135822078722763,0.41864603743681505
